source,final_text,model,dominant_topic,dominant_topic_score
tiktok,"pak,mbg berguna rakyat kecil.dengan makan bergizi gratis mikirin rakyat banyak.lapangan pekerjaan,terpenuhinya gizi anak,hasil produksi pertanian meningkat.kami rakyat mendukung progam makan bergizi gratis presiden.",nmf,1,0.07846830780420838
tiktok,"negara keluarin rb, masyarakat - rb.",nmf,1,0.02335114919201652
tiktok,smoga makan bergizi gratis tidak korupsi,nmf,0,0.31648133545740204
tiktok,sebulan makan bergizi gratis kira? ngebet bener,nmf,0,0.0
tiktok,uang dikorup korupsi sipa anggaran alihan korupsi,nmf,0,0.1944228823068996
tiktok,"makan bergizi gratis anak dikasih makan orang tua nya pak, iya allah sadar",nmf,1,0.07166115590482756
tiktok,"ngeyel nya,,anti kritik",nmf,4,0.008801354169726034
tiktok,bpk makan bergizi gratis bukan ladang korupsi??,nmf,0,0.17531214988587002
tiktok,program makan bergizi gratis gk ajang korupsi,nmf,0,0.10821400544102545
tiktok,sasaran?atau laporan dikorupsi,nmf,1,0.024115708652903335
tiktok,kl indonesia uda uang beli satelit jangan namba hutang trus bank dunia pk,nmf,1,0.0387021287075125
tiktok,"uang dikoropsi baik dikasihkan makan bergizi gratis uang tunai orang tua murid,tahu selera anak.",nmf,1,0.0963353242774144
tiktok,sekolah daring makan bergizi gratis suruh jemput? pernyataan salah presiden?,nmf,4,0.10699820899035602
tiktok,"biar program dia, tidak ikutin jejak jkw",nmf,1,0.01265991899179055
tiktok,makan bergizi gratis ladang korupsi buang anggaran..,nmf,0,0.1408178161023716
tiktok,hadeuh,nmf,0,0.0
tiktok,"nunggu , keburu hancur bangsa",nmf,1,0.008892421307569676
tiktok,ngomong apa..,nmf,1,0.005613851081180444
tiktok,makan bergizi gratis korupsi an,nmf,0,0.15666576090386664
tiktok,mual liat bahasa nya,nmf,0,0.0
tiktok,dana disalurkan makan bergizi gratis amanah menu makan bergizi gratis diperhatikan bnr bergizi fresh,nmf,1,0.017575898040920798
tiktok,mantap pak.anak merasakan nya makan bergizi gratis.,nmf,1,0.08244962667376364
tiktok,presiden.. mundur pak. liat bapak.,nmf,4,0.181714457882195
tiktok,makan bergizi gratis tujuan pribadi,nmf,1,0.0058437716116375975
tiktok,yok yok ganti pemimpin ganti pejabat indonesia indonesia maju semoga amanah cerdas benar benar cinta negara rakyat indonesia sprtinya,nmf,1,0.05110793533844939
tiktok,lihat lihatt,nmf,1,0.013351867778481442
tiktok,bpk tdk pakai data kemensos dtsn (yg butuh kl juta) jt tidak butuh makan bergizi gratis kecewa memilih bpk presiden,nmf,4,0.06668643487403299
tiktok,"bpk sadar ya,enggak sppg amanah",nmf,1,0.0110195435024655
tiktok,ditempat byk sekolah makan bergizi gratis jd merata.,nmf,1,0.036612626505078946
tiktok,"korupsi pindahkan makan bergizi gratis, buktikan pengusaha makan bergizi gratis, makan minum tanggungjawab orang tua' negara menjamin kesehatan, pendidikan plus perumahan rakyat miskin tdk rumah,, namanya jalan benar.",nmf,0,0.04742196496420422
tiktok,harga barang ngga ngga papa makan bergizi gratis barang serba mahal rakyat susah,nmf,1,0.019352723283848485
tiktok,makan bergizi gratis tdk makan anak merugikan rakyat pedagang,nmf,1,0.11163122633857031
tiktok,lanjutkan makan bergizi gratis pnting menunya bnr layak,nmf,1,0.017170145440116504
tiktok,makan bergizi gratis ladang titik titik,nmf,0,0.015995214474324403
tiktok,bagus pemikiran nya tolonglah isinya makan bergizi gratis tidak bergizi,nmf,1,0.014416425814495043
tiktok,program makan bergizi gratis dananya paksakan merusak program berjalan,nmf,1,0.005786456379914171
tiktok,rakyat tidak makan bergizi gratis makan .sehari t makan bergizi gratis pak..mendingan kasihin duitnya orang tuanya masak.,nmf,1,0.02443923072942891
tiktok,makan bergizi gratis stop bangkrut negara,nmf,2,0.13115523029019976
tiktok,"heran prabowo background militer presiden sby terbuka kritik masukan. prabowo liat anak stunting bilang, iya anak keluarga rentan diprioritaskan makan bergizi gratis, tidak biar tertata alokasi anggaran kemajuan sektor lain.",nmf,1,0.09574218973879364
tiktok,halah makan bergizi gratis tidak dikorupsi,nmf,1,0.03061642500485947
tiktok,makan bergizi gratis dikorupsi,nmf,1,0.03061642500485947
tiktok,makan bergizi gratis korupsi berjamaah.,nmf,0,0.10578381953319711
tiktok,presiden lieur,nmf,4,0.3745311134924516
tiktok,"makan bergizi gratis, rakyat gk beli ayam harga rb perkilo.",nmf,1,0.031944119127694355
tiktok,makan bergizi gratis emng sesuai lnjt tidak pp liat makan bergizi gratis ddpt apa.itu tidak bikin seht bktinya bnyk krcunan.buah bnyk bosok lauk gda rsanya,nmf,1,0.021300183771136728
tiktok,tidak mendengar suara rakyat,nmf,1,0.023445589827132553
tiktok,pa uang berhemat ?,nmf,1,0.02639370809107951
tiktok,mbg.hapus.aja.sembako.jadi.mahal.pa,nmf,1,0.008433216017600739
tiktok,suara radio rusak,nmf,4,0.003959031226412299
tiktok,"gk konsepnya pk wowok,masak korupsi",nmf,0,0.12097612121804072
tiktok,stop makan bergizi gratis pa.presiden tdk menguntungkan rakyat susa ganti sekolah gratis.,nmf,4,0.1279055658227481
tiktok,programnya bagus menu dilapangan dievaluasi,nmf,1,0.022205597908646426
tiktok,"ah, omon omon jak",nmf,4,0.012819307249679123
tiktok,"problem fital, pendidikan gratis tingkat perguruan kesehatan gratis, paksakan makan bergizi gratis,",nmf,1,0.012942742135425567
tiktok,makan bergizi gratis tdk sesuai bantu langsung kekeluarga ekonomi lemah bpk presiden,nmf,4,0.1003223643721437
tiktok,uang nya kasi orang tua nya pak.. biartidak korupsi,nmf,0,0.11735847559499202
tiktok,program sesungguhnya periode makan bergizi gratis,nmf,3,0.4181709137467734
tiktok,stop poko y,nmf,2,0.26664613885157523
tiktok,uang korupsi milik rakyat bantuan orang kaya bukan sasaran orang miskin intinya,nmf,0,0.0787023867384617
tiktok,np ngotot bngt jdi ceo makan bergizi gratis,nmf,4,0.0036331420049410426
tiktok,sungguh malu,nmf,4,0.0024135057999781838
tiktok,program dipilih rakyat lanjutken,nmf,1,0.029042783305333723
tiktok,periode baik,nmf,3,0.3254697119366053
tiktok,jangan paksakan proyeknya presiden.,nmf,4,0.12138016538250332
tiktok,"intinya anti kritik,,dah",nmf,4,0.007420424524164407
tiktok,"uangnya tidak tf rekening orangtua masing""murid..seminggu sekali..saya sasaran",nmf,1,0.009804110493159202
tiktok,gmna bp aje ..,nmf,1,0.002553998833940024
tiktok,makan bergizi gratis rawan korup dibiarkan kocakk,nmf,1,0.0032338169368812484
tiktok,"tidak itu,, liat defisit anggaran sekarang.",nmf,1,0.010885029568857656
tiktok,korupsi susah dibasmi apa?,nmf,0,0.12416351480334359
tiktok,"program nya bagus, kawal pelaksanaan",nmf,1,0.014808351112098453
tiktok,[sticker],nmf,1,3.483406346390278e-05
tiktok,"uang ada, ambilnya efisiensi",nmf,1,0.02687527902399767
tiktok,"mending makan rakyat dikorupsi, setuju pol! program makan bergizi gratis bener-bener nyata manfaatnya",nmf,1,0.04841433943850128
tiktok,stop makan bergizi gratis.,nmf,2,0.26664613885157523
tiktok,udah nyesal belom pilihan semua?,nmf,1,0.0070548568038620064
tiktok,pk presiden bikin dapur sj disekolah biar diawasi pk,nmf,4,0.07860662543909581
tiktok,lanjutkan makan bergizi gratis anak bangsa sehat cerdas,nmf,1,0.07734595274245115
tiktok,"udah tutup mata,telinga hati nuraninya",nmf,4,0.00826384344858204
tiktok,berhenti ajalah presiden baik rakyatmu,nmf,4,0.12154826117205604
tiktok,stuju makan bergizi gratis stop,nmf,2,0.26664613885157523
tiktok,omon-omon,nmf,4,0.014388864855925838
tiktok,"jln bener mu pakk,, aduh mumet",nmf,1,0.0034523421808055205
tiktok,menurutmu bener gimana?.,nmf,0,0.00906088816766779
tiktok,lwat lsg skip..pusing dgrnya gk bikin tanda brnapas,nmf,1,0.005004846684168697
tiktok,setuju pa makan bergizi gratis program mulia 🥰lanjutkan makan bergizi gratis,nmf,1,0.026039951653388477
tiktok,maaf program makan bergizi gratis tdk praktek k rup .,nmf,0,0.0027317716068600718
tiktok,"makan bergizi gratis cm kabupaten,,kotamadya tidak",nmf,1,0.003161754524393132
tiktok,makan bergizi gratis lumbung korupsi terstruktur,nmf,0,0.31648133545740204
tiktok,mendukung tidak korupsi operasional makan bergizi gratis nya pak..,nmf,0,0.15666254521789982
tiktok,"pak, makan bergizi gratis korupsi owg ?",nmf,0,0.31648133545740204
tiktok,"love you brabowo,tpi audit bawahan pak,",nmf,1,0.0048672423883461815
tiktok,dikorupsi makan bergizi gratis,nmf,1,0.03061642500485947
tiktok,byk keracunan tetep makan bergizi gratis nya.,nmf,1,0.0076493333508414595
tiktok,bubarkan makan bergizi gratis sbb tidak mubazir nya,nmf,1,0.0020711719444516472
tiktok,"cari anak "" pak, jangan disamakan. mungkin orang lihat",nmf,1,0.0900752661410616
tiktok,mmgnya rakyat makan hy nya makan bergizi gratis ? mmgnya makan bergizi gratis tdk korupsi ? bpk sadar gk kibulin kepala bgn ?,nmf,0,0.0881441187104014
tiktok,"presiden terhormat ,program makan bergizi gratis bpk bagus,tp tolong pelaksanaannya cek,banyak tidak sesuai",nmf,4,0.07468601931987592
tiktok,kayak e prabowo hp nya jadul,nmf,1,0.05207511458890244
tiktok,"tau tidak gara makan bergizi gratis kebutuhan pokok mahal ,sekali kali you turunlah pasar ..",nmf,1,0.0076187994793115695
tiktok,berhentikan presiden kh??,nmf,4,0.3745311134924516
tiktok,maslahnya anak kasi ubi rebus kacang rebus roti tawar lbr susu tetes gizinya 🤦🥹,nmf,1,0.04135470211643783
tiktok,lanjutkan membutuhkan d desa bermanfaat,nmf,1,0.03214960131937359
tiktok,mending pendidikan gratis pak. mengena. skr jd bancaan korupsi. menu tidak sesuai harga bpk kasih.,nmf,0,0.07309354333404772
tiktok,"jalan, jembatan,gedung skolah masi banxak rusak",nmf,1,0.010327823800780992
tiktok,ngomong opo bro programmu gk bermutu makan bergizi gratis kopdes,nmf,1,0.0026416653942268756
tiktok,"anak susah makan pas makan bergizi gratis ,senang makan barengan temennya bb",nmf,1,0.07580908962188775
tiktok,mundur,nmf,4,0.005130005638385624
tiktok,pemimpin keras kepala anti masukan masyarakat,nmf,4,0.016266686943204822
tiktok,gaji dpr pangkas ump,nmf,4,0.003937365983714029
tiktok,"presiden : dapur hasil - orang dapet kerja - mitra hasil - gaji petani, peternak, pegawai mitra - barang"" - ekonomi jalan",nmf,4,0.052101413051929266
tiktok,tidak cek menu makan bergizi gratis iya,nmf,1,0.014625179549251199
tiktok,gw presiden ternyta ceo,nmf,4,0.1463046066882931
tiktok,kayana tidak relankpaau makan bergizi gratis stop,nmf,2,0.26664613885157523
tiktok,[sticker],nmf,1,3.483406346390278e-05
tiktok,"makan bergizi gratis membuka celah korupsi , buka lapangan kerja biar ortu cukupi gizi ananknya ,survei anak stundting",nmf,1,0.0740353351316185
tiktok,astaga bp makan bergizi gratis byk dikorupsi,nmf,1,0.019537638056889566
tiktok,haqqul indonesia baik makan bergizi gratis,nmf,1,0.0621343203906323
tiktok,ngawur kepemimpinannya,nmf,0,0.0
tiktok,aduhh,nmf,0,0.0
tiktok,kasi makan orang susah saja. biaya pejabat korupsi,nmf,0,0.08720419972808066
tiktok,mending sklh gratis,nmf,1,0.012493378268896387
tiktok,"korupsi d berantas pak,,aset sita mbg..bukan nambah utang negara tambahin peluang kopupsi mbg..yakin amat..gak sampe tahun,,nyesel pilih bowo..ide nya berdampak manjakan perut perbesar korup..",nmf,0,0.042955740297353114
tiktok,makan bergizi gratis mulu,nmf,4,0.0012439119288817913
tiktok,nonton tiktok pak🤣,nmf,1,0.0011876681257898712
tiktok,drpd korupsi makan bergizi gratis trs jalan udah korupsi,nmf,0,0.15800221442051193
tiktok,timses blom modal,nmf,3,0.004807170203211359
tiktok,perode,nmf,0,0.0
tiktok,jangan stop pak..,nmf,2,0.2027012459123243
tiktok,"pak, makan bergizi gratis tidak dikorupsi 🤪.",nmf,1,0.03061642500485947
tiktok,evaluasi makan bergizi gratis,nmf,1,0.0060209289730856685
tiktok,segitunya belain makan bergizi gratis,nmf,4,0.004095218222881895
tiktok,berantas korupsi makan bergizi gratis dipertahankan. makan bergizi gratis tidak dikorupsi? capek bngt,nmf,0,0.0717617632888585
tiktok,makan bergizi gratis lanjutkan program bagus sehat trus prabowo,nmf,1,0.07717345211278039
tiktok,maksa,nmf,4,0.003435900911516669
tiktok,makan heh maksudmu? bagusan makanan rumah drpd mknan proyek makan bergizi gratis mu.,nmf,1,0.01878554962845513
tiktok,"hemat bahan bakar minyak skolah dirumah, mending hilngkn makan bergizi gratis pak. pemborosan. bnyak nubadzirnya",nmf,1,0.016657928367963135
tiktok,makan bergizi gratis kn bisnis,nmf,4,0.0027376910599935618
tiktok,"dukung bapak,jika menghapus korupsi.",nmf,0,0.1443726821788683
tiktok,makan bergizi gratis gampang layaknya pk dikorupsi,nmf,1,0.01996126428264896
tiktok,"ngomong nya . pak, rakyat indonesia kritik presiden permasalahan beres """,nmf,4,0.12203595859744382
tiktok,"parah""",nmf,0,0.005991196072793208
tiktok,"uang makan bergizi gratis uang hasil koruptor² korupsi koruptor², teru bolak tidak ujungnya hebat presiden menyelamatkan uang negara memberikannya korupsi",nmf,0,0.11915118336954209
tiktok,makan bergizi gratis hemat,nmf,1,0.005982353137036683
tiktok,koreksi lapangan menu iya loh,nmf,1,0.026348480155225635
tiktok,atur wo..pusing gua d jamin lu.kbelinger rasanx. enakan jamn si jokowi,nmf,1,0.007300887157270669
tiktok,makan bergizi gratis kasih berhak menerima,nmf,1,0.03181305472140357
tiktok,"lu tidak liat hebatnya pengaruh makan bergizi gratis, sampek rakyat ngeluh barang mahal. anakkita menu rb pak. dampaknya makan bergizi gratis loh dipikir",nmf,1,0.031761498019456554
tiktok,gimana penyaluran makan bergizi gratis tidak dtg ortu sekolah makan makan bergizi gratis,nmf,1,0.03544134653746879
tiktok,pantang menyerah mantap presiden ku,nmf,4,0.12298934866086692
tiktok,iya lanjutkan didaerah t. biar sasaran tau kondisi lapangan gimana pengantaran logistik sulit gaada perhatian serius membangun daerah t.ya itung itung bahan evaluasi pusat biar keras pemprov nya. kota mending stop,nmf,2,0.05219524423964887
tiktok,trus makan bergizi gratis tidak korup ?,nmf,1,0.010225546044688444
tiktok,baik pendidikan gratis makan bergizi gratis,nmf,1,0.041241671158425725
tiktok,malu ego makan bergizi gratis stop,nmf,2,0.11676967635037722
tiktok,eh sidik makan bergizi gratis teh lahan na korupsi,nmf,0,0.16054039986848265
tiktok,makan bergizi gratis sampe kiamat🤣,nmf,2,0.003212991763776943
tiktok,program presiden makan bergizi gratis bagus.tetapi pengelolanya salah.mereka korupsi makan bergizi gratis. presiden bilang sehari motong sapi makan bergizi gratis,nmf,4,0.1420014681541174
tiktok,nyata nya sayap ayam harinya,nmf,1,0.005223862197891162
tiktok,"makan bergizi gratis beli bahannya lu kebun ternak bermanfaat, kementerian terkait kerjanya keliatan..",nmf,1,0.012041850340311452
tiktok,"tolong dngerin suara rakyat pak, tolong d hentikan makan bergizi gratis",nmf,1,0.024851405095230393
tiktok,prabowo tidak anggaran budget rp rb murid keterima rp - rb. bergizi sulit,nmf,1,0.03685659898896855
tiktok,periode tidak bner negri pimpin orang hancur,nmf,3,0.16219670158149643
tiktok,"ngotot itu, tak makan bergizi gratis anak terjamin makannya, baik uang arahkan atasi krisis.",nmf,1,0.06974630065829719
tiktok,"pengakuan implisit ""korupsi"" dianggap variabel proyek pemerintah, diantisipasi ""memaksakan program berjalan.""",nmf,0,0.07277300017716279
tiktok,stop.mbg selesai,nmf,2,0.14188324399087807
tiktok,"program makan bergizi gratis bagus pak, sistem metode program pemberian untuk.penerima manfaatnya perbaiki, salah satunya pendapat ahok",nmf,1,0.014641355479270009
tiktok,bapa ngelantur pa,nmf,1,0.01282649208390032
tiktok,"makan bergizi gratis dibanggakan, coba turun langsung kelapangan, ( presiden haus pujian)",nmf,4,0.1376720669831127
tiktok,"efektif anak pekerjaan layak pak, ibunya nafkah layak dibelanjakan makanan bergizi, sekeluarga makan sehat.",nmf,1,0.07775437688591923
tiktok,rame pemilik sppg jt,nmf,1,0.006813574737342849
tiktok,makan bergizi gratis korup,nmf,1,0.0030823741274234647
tiktok,la dikorupsi pk uang makan bergizi gratis,nmf,1,0.04673526277518506
tiktok,"rakyat kecil, tidak membutuhkan makan bergizi gratis",nmf,1,0.03303932191623443
tiktok,pikirannya maju,nmf,1,0.009881196478489403
tiktok,"wahh no komen, beliau ngga menyadarkan hmm",nmf,1,0.00699642123244773
tiktok,rakyat berhemat wowo terxinta,nmf,1,0.027111328794862763
tiktok,[sticker],nmf,1,3.483406346390278e-05
tiktok,ngotot makan bergizi gratis,nmf,1,0.0045294082211573185
tiktok,"tnpa mbgpun rakyatmu makan presiden, jangan pikir tnpa makan bergizi gratis rakyatmu kelaparan, slah pak. makan bergizi gratis stop sja, anggarannya lapngn kerja, .",nmf,4,0.06789736662958526
tiktok,"apakaj makan bergizi gratis bukan korupsi legalkan? laporan mmg tidak jeleknya makan bergizi gratis biar teruskan, blkg manis pengurus makan bergizi gratis program makan bergizi gratis",nmf,0,0.08025576168442088
tiktok,parah bener orang,nmf,0,0.005991196072793208
tiktok,makan bergizi gratis dikorupsi 🤦,nmf,1,0.03061642500485947
tiktok,tidak anti saran kan?dengarkan,nmf,1,0.0038752845064030867
tiktok,lucu wok wok,nmf,0,0.0025934905952005845
tiktok,uang langsubg sasaran efektif makan bergizi gratis byk peluang korupsi,nmf,0,0.07732926383604975
tiktok,pendidikan sma kesehatan jd prioritas penunjang makan bergizi gratis prioritas utama.,nmf,1,0.012260558397668495
tiktok,bget buktikan,nmf,0,0.0
tiktok,fix tidak pilih owo,nmf,4,0.010552780071180903
tiktok,"nya tidak menyusahkan rakyat bukti nya bpjs gratis d hilangkan, klau takut tidk kelaparan murah harga bahan pokok nyesel milih",nmf,1,0.018846526528015387
tiktok,makan bae dipikirin.. kesehatan pendidikan gimana??,nmf,1,0.018419322996783175
tiktok,"terserah pak, sekolah gk online titik",nmf,1,0.02628782275506903
tiktok,"makan bergizi gratis makanan d buang sia , tidak enak anak otomatis d buang mubazir",nmf,1,0.0576218884530135
tiktok,tidak milih,nmf,4,0.011949796630992188
tiktok,"iya terserah bapak, kuasa",nmf,4,0.005039443708378721
tiktok,"makan bergizi gratis tdk gratis , bukan uang pribadi",nmf,1,0.02986918948835121
tiktok,"tidak da triak mbg.tpi rakyt triak kerjaan,dwit lbih biasa.dahlh kasih dwit lbih mkmur,tntrem,presiden hrusy bpa kluarga .",nmf,4,0.10329883237296078
tiktok,"udah tidak sanggup biayai makan bergizi gratis, gengsi distop, dipaksakan makan bergizi gratis berjalan",nmf,1,0.00987059943204063
tiktok,bicara olah makan bergizi gratis tidak ladang korupsi,nmf,0,0.14708566438673912
tiktok,trmksi,nmf,0,0.0
tiktok,"mbg,makanan berzat gaul",nmf,1,0.04114681600893354
tiktok,makanan nya krg layak,nmf,1,0.034765981044088866
tiktok,suruh lihat,nmf,1,0.012791436165318339
tiktok,setuju makan bergizi gratis,nmf,2,0.03279753185154907
tiktok,bpk presiden hrsnya buka medsos kyk pk jokowi.jd tau masyarakat pak.bukan dgrin kt anak buah bpk..,nmf,4,0.07297302212326233
tiktok,menghentikan makan bergizi gratis hemat,nmf,1,0.004271511890087688
tiktok,sekolah anak makan bergizi gratis,nmf,1,0.11456560271577547
tiktok,pak. 🥰,nmf,0,0.0
tiktok,cuman kelebihan makan bergizi gratis mengurangi,nmf,1,0.008831823870706818
tiktok,mending alihkan janji² rakyat wujutkan sekolah gratis kesehatan gratis,nmf,1,0.067919821395441
tiktok,mengatasi stunting makan bergizi gratis,nmf,1,0.012028386908992645
tiktok,lanjutkan makan bergizi gratis pak. perhatikan makan bergizi gratis murid ginuk ginuk pipinya d minum susu buahnya fres.tapi sayang anak kerja ka sppi alasan d ganti sppi d kerjanya gajinya januari februari d tahan dak cair tolong anak d panggil kerja nya,nmf,1,0.08509475943213372
